# Text export 
# created by voodoo camera tracker - www.digilab.uni-hannover.de
# Creation date: Fri Apr 28 20:43:46 2017
# The camera (one line per frame) 
#
# Description of the CAHV camera model:
# -------------
# (Cx, Cy, Cz)    : CameraPosition [mm]
# (Ax, Ay, Az)    : RotationAxis2  [unit vector]
# (Hx, Hy, Hz)    : RotationAxis0 [pel] (including FocalLength, PixelSizeX, and Principal Point offset) 
# (Vx, Vy, Vz)    : RotationAxis1 [pel] (including FocalLength, PixelSizeY, and Principal Point offset) 
# (K3, K5)        : Radialdistortion;	K3 [1/(mm)^2]	K5 [1/(mm)^4]
# (sx, sy)        : PixelSize	[mm/pel]
# (Width, Height) : ImageSize	[pel]
# -------------
# (ppx, ppy)      : Principal Point offset [pel]
# f               : Focal Length [mm]
# fov             : Horizontal Field of View [degree] = (2*atan(0.5*Width*sx/f)*180/PI;
# (H0x, H0y, H0z) : RotationAxis0 [unit vector]
# (V0x, V0y, V0z) : RotationAxis1 [unit vector]
# -------------
# (x, y)          : image coordinates [pel]
# (X, Y, Z)       : 3D coordinates [mm]
# -------------
# Projection of 3D coordinates in the camera image:
#  [ x' ] =  [ Hx Hy Hz ] [ 1 0 0 -Cx] [ X ]
#  [ y' ] =  [ Vx Vy Vz ] [ 0 1 0 -Cy] [ Y ]
#  [ z' ] =  [ Ax Ay Az ] [ 0 0 1 -Cz] [ Z ]
#                                      [ 1 ]
# or 
#  [ x' ] =  [f/sx 0    ppx] [ H0x H0y H0z ] [ 1 0 0 -Cx] [ X ]
#  [ y' ] =  [0    f/sy ppy] [ V0x V0y V0z ] [ 0 1 0 -Cy] [ Y ]
#  [ z' ] =  [0    0    1  ] [ Ax  Ay  Az  ] [ 0 0 1 -Cz] [ Z ]
#                                                         [ 1 ]
# then x = x'/z' and y = y'/z' , if the origin of the image coordinates is in the center of the image
# or x = x'/z' + 0.5*(Width-1) and y = y'/z' + 0.5*(Height-1) , if the origin of the image coordinates is in the upper left corner
# -------------
# Cx Cy Cz Ax Ay Az Hx Hy Hz Vx Vy Vz K3 K5 sx sy Width Height ppx ppy f fov H0x H0y H0z V0x V0y V0z
#
#timeindex 1
0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	1.0000000000	950.0866694690	0.0000000000	0.0000000000	0.0000000000	950.0866694690	0.0000000000	0.0000000000	0.0000000000	0.0100000000	0.0100000000	1920	1080	0.0000000000	0.0000000000	9.5008666947	90.5947236947	1.0000000000	0.0000000000	0.0000000000	0.0000000000	1.0000000000	0.0000000000	
#timeindex 2
0.0000000000	0.0000000000	0.0000000000	0.0000103003	-0.0006914097	0.9999997609	949.5649382603	-0.0206124679	-0.0097950943	0.0206192354	949.5647113423	0.6565382170	0.0000000000	0.0000000000	0.0100000000	0.0100000000	1920	1080	0.0000000000	0.0000000000	9.4956493853	90.6261939750	0.9999999997	-0.0000217073	-0.0000103153	0.0000217144	0.9999997607	0.0006914095	
#timeindex 3
0.0000000000	0.0000000000	0.0000000000	-0.0000054275	-0.0015948809	0.9999987282	949.5409084979	-0.0022165034	0.0051501293	0.0022082867	949.5397008636	1.5144046611	0.0000000000	0.0000000000	0.0100000000	0.0100000000	1920	1080	0.0000000000	0.0000000000	9.4954090851	90.6276438534	1.0000000000	-0.0000023343	0.0000054238	0.0000023256	0.9999987282	0.0015948809	
#timeindex 4
0.0000000000	0.0000000000	0.0000000000	0.0000096318	-0.0024580487	0.9999969789	949.5629358848	-0.0187674123	-0.0091921576	0.0187899504	949.5600672936	2.3340717929	0.0000000000	0.0000000000	0.0100000000	0.0100000000	1920	1080	-0.0000000000	0.0000000000	9.4956293611	90.6263147918	0.9999999998	-0.0000197643	-0.0000096804	0.0000197880	0.9999969788	0.0024580485	
#timeindex 5
0.0000000000	0.0000000000	0.0000000000	0.0000242296	-0.0031626325	0.9999949986	949.5165250926	-0.0386442184	-0.0231287519	0.0387171729	949.5117767142	3.0029709220	0.0000000000	0.0000000000	0.0100000000	0.0100000000	1920	1080	-0.0000000000	0.0000000000	9.4951652616	90.6291150274	0.9999999989	-0.0000406988	-0.0000243585	0.0000407757	0.9999949980	0.0031626315	
#timeindex 6
0.0000000000	0.0000000000	0.0000000000	0.0000516577	-0.0041901368	0.9999912200	949.5072863026	0.0210621598	-0.0489615359	-0.0208568193	949.4989521617	3.9785664974	0.0000000000	0.0000000000	0.0100000000	0.0100000000	1920	1080	0.0000000000	0.0000000000	9.4950728780	90.6296724582	0.9999999984	0.0000221822	-0.0000515652	-0.0000219659	0.9999912211	0.0041901379	
#timeindex 7
0.0000000000	0.0000000000	0.0000000000	0.0000328518	-0.0048195871	0.9999883852	949.4681669741	0.0294048408	-0.0310504115	-0.0292548491	949.4571400950	4.5760455336	0.0000000000	0.0000000000	0.0100000000	0.0100000000	1920	1080	0.0000000000	0.0000000000	9.4946816794	90.6320329596	0.9999999990	0.0000309698	-0.0000327030	-0.0000308118	0.9999883852	0.0048195882	
#timeindex 8
0.0000000000	0.0000000000	0.0000000000	0.0000084417	-0.0056062147	0.9999842850	949.4422522624	-0.0605858759	-0.0083546830	0.0606317619	949.4273318660	5.3227766399	0.0000000000	0.0000000000	0.0100000000	0.0100000000	1920	1080	-0.0000000000	0.0000000000	9.4944225423	90.6335966515	0.9999999979	-0.0000638121	-0.0000087996	0.0000638604	0.9999842830	0.0056062142	
#timeindex 9
0.0000000000	0.0000000000	0.0000000000	0.0000351390	-0.0063199938	0.9999800280	949.4543530970	0.0108837452	-0.0332947339	-0.0106731053	949.4353917858	6.0005460045	0.0000000000	0.0000000000	0.0100000000	0.0100000000	1920	1080	0.0000000000	0.0000000000	9.4945435374	90.6328665342	0.9999999993	0.0000114632	-0.0000350672	-0.0000112413	0.9999800286	0.0063199942	
#timeindex 10
0.0000000000	0.0000000000	0.0000000000	-0.0000034672	-0.0069741321	0.9999756804	949.3994910407	-0.0479964761	0.0029571189	0.0479746855	949.3764020721	6.6212376323	0.0000000000	0.0000000000	0.0100000000	0.0100000000	1920	1080	-0.0000000000	0.0000000000	9.4939949226	90.6361770984	0.9999999987	-0.0000505546	0.0000031147	0.0000505316	0.9999756792	0.0069741323	
#timeindex 11
0.0000000000	0.0000000000	0.0000000000	0.0000429513	-0.0076431294	0.9999707899	949.4065243916	-0.0381710581	-0.0410711496	0.0384838553	949.3787939318	7.2564352763	0.0000000000	0.0000000000	0.0100000000	0.0100000000	1920	1080	-0.0000000000	-0.0000000000	9.4940652605	90.6357526405	0.9999999983	-0.0000402052	-0.0000432598	0.0000405346	0.9999707901	0.0076431277	
#timeindex 12
0.0000000000	0.0000000000	0.0000000000	0.0000202514	-0.0082237723	0.9999661840	949.3562646626	-0.0290175927	-0.0194650602	0.0291766877	949.3241616328	7.8072891532	0.0000000000	0.0000000000	0.0100000000	0.0100000000	1920	1080	0.0000000000	-0.0000000000	9.4935626531	90.6387857211	0.9999999993	-0.0000305655	-0.0000205034	0.0000307331	0.9999661837	0.0082237717	
#timeindex 13
0.0000000000	0.0000000000	0.0000000000	0.0000281261	-0.0089505305	0.9999599428	949.3756446378	-0.0302809179	-0.0269743295	0.0305211395	949.3376160700	8.4974148427	0.0000000000	0.0000000000	0.0100000000	0.0100000000	1920	1080	-0.0000000000	-0.0000000000	9.4937564550	90.6376161672	0.9999999991	-0.0000318956	-0.0000284127	0.0000321486	0.9999599427	0.0089505296	
#timeindex 14
0.0000000000	0.0000000000	0.0000000000	0.0000407455	-0.0095305059	0.9999545829	949.3207634912	-0.0140836096	-0.0388165350	0.0144529111	949.2776496454	9.0475065796	0.0000000000	0.0000000000	0.0100000000	0.0100000000	1920	1080	0.0000000000	0.0000000000	9.4932076439	90.6409281875	0.9999999991	-0.0000148355	-0.0000408887	0.0000152245	0.9999545836	0.0095305053	
#timeindex 15
0.0000000000	0.0000000000	0.0000000000	-0.0000042593	-0.0102640737	0.9999473230	949.3899146258	-0.0166027787	0.0038735482	0.0165621457	949.3399036291	9.7446080939	0.0000000000	0.0000000000	0.0100000000	0.0100000000	1920	1080	0.0000000000	-0.0000000000	9.4938991478	90.6367550617	0.9999999998	-0.0000174878	0.0000040800	0.0000174450	0.9999473229	0.0102640737	
#timeindex 16
